id,name,age,salary,city,bonus,salary_lakh
1810,User_1810,37,129205,Mumbai,12920.5,1.29
1811,User_1811,50,21298,HYD,2129.8,0.21
1812,User_1812,20,36569,Bangalore,3656.9,0.37
1813,User_1813,40,75357,Chennai,7535.700000000001,0.75
1814,User_1814,33,39097,HYD,3909.7000000000003,0.39
1815,User_1815,47,93029,Bangalore,9302.9,0.93
1816,User_1816,32,133638,Chennai,13363.800000000001,1.34
1817,User_1817,36,141597,Bangalore,14159.7,1.42
1818,User_1818,42,70041,Bangalore,7004.1,0.7
1819,User_1819,32,52206,Chennai,5220.6,0.52
1820,User_1820,51,35470,Mumbai,3547.0,0.35
1821,User_1821,36,93811,Mumbai,9381.1,0.94
1822,User_1822,41,79480,Mumbai,7948.0,0.79
1823,User_1823,45,49546,Chennai,4954.6,0.5
1824,User_1824,20,82968,Bangalore,8296.800000000001,0.83
1825,User_1825,36,59420,Mumbai,5942.0,0.59
1826,User_1826,28,96324,Bangalore,9632.4,0.96
1827,User_1827,48,89084,Mumbai,8908.4,0.89
1828,User_1828,38,44892,Bangalore,4489.2,0.45
1829,User_1829,34,56861,HYD,5686.1,0.57
1830,User_1830,21,56989,Mumbai,5698.900000000001,0.57
1831,User_1831,22,62969,HYD,6296.900000000001,0.63
1832,User_1832,55,34035,Bangalore,3403.5,0.34
1833,User_1833,59,26949,Chennai,2694.9,0.27
1834,User_1834,18,69266,Mumbai,6926.6,0.69
1835,User_1835,59,64601,Mumbai,6460.1,0.65
1836,User_1836,22,110597,Mumbai,11059.7,1.11
1837,User_1837,26,133567,Chennai,13356.7,1.34
1838,User_1838,45,70005,HYD,7000.5,0.7
1839,User_1839,53,104495,Mumbai,10449.5,1.04
1840,User_1840,29,68723,Chennai,6872.3,0.69
1841,User_1841,50,128558,Mumbai,12855.800000000001,1.29
1842,User_1842,22,122684,Mumbai,12268.400000000001,1.23
1843,User_1843,28,48415,Bangalore,4841.5,0.48
1844,User_1844,55,34007,Bangalore,3400.7000000000003,0.34
1845,User_1845,35,107753,HYD,10775.300000000001,1.08
1846,User_1846,18,56155,Chennai,5615.5,0.56
1847,User_1847,60,91970,Bangalore,9197.0,0.92
1848,User_1848,41,60834,HYD,6083.400000000001,0.61
1849,User_1849,42,144239,HYD,14423.900000000001,1.44
1850,User_1850,32,25753,Mumbai,2575.3,0.26
1851,User_1851,58,93456,Mumbai,9345.6,0.93
1852,User_1852,29,83694,HYD,8369.4,0.84
1853,User_1853,42,113041,Bangalore,11304.1,1.13
1854,User_1854,19,139637,Chennai,13963.7,1.4
1855,User_1855,24,80503,HYD,8050.3,0.81
1856,User_1856,24,111918,Bangalore,11191.800000000001,1.12
1857,User_1857,42,57524,Chennai,5752.400000000001,0.58
1858,User_1858,37,32460,Chennai,3246.0,0.32
1859,User_1859,47,122799,HYD,12279.900000000001,1.23
1860,User_1860,21,70263,Mumbai,7026.3,0.7
1861,User_1861,56,111255,Chennai,11125.5,1.11
1862,User_1862,60,121830,Bangalore,12183.0,1.22
1863,User_1863,24,135561,Mumbai,13556.1,1.36
1864,User_1864,24,116229,Mumbai,11622.900000000001,1.16
1865,User_1865,34,35898,Mumbai,3589.8,0.36
1866,User_1866,43,100613,Chennai,10061.300000000001,1.01
1867,User_1867,34,67039,Mumbai,6703.900000000001,0.67
1868,User_1868,44,119712,Mumbai,11971.2,1.2
1869,User_1869,28,50224,Mumbai,5022.400000000001,0.5
1870,User_1870,57,79936,Chennai,7993.6,0.8
1871,User_1871,26,129596,Chennai,12959.6,1.3
1872,User_1872,39,57660,HYD,5766.0,0.58
1873,User_1873,36,82659,Chennai,8265.9,0.83
1874,User_1874,60,76958,Bangalore,7695.8,0.77
1875,User_1875,27,36439,Mumbai,3643.9,0.36
1876,User_1876,19,128506,Chennai,12850.6,1.29
1877,User_1877,45,90230,Bangalore,9023.0,0.9
1878,User_1878,21,61149,Bangalore,6114.900000000001,0.61
1879,User_1879,36,112402,HYD,11240.2,1.12
1880,User_1880,18,71524,HYD,7152.400000000001,0.72
1881,User_1881,45,118898,Bangalore,11889.800000000001,1.19
1882,User_1882,40,110372,Chennai,11037.2,1.1
1883,User_1883,38,35160,Bangalore,3516.0,0.35
1884,User_1884,25,121004,Chennai,12100.400000000001,1.21
1885,User_1885,42,148204,Chennai,14820.400000000001,1.48
1886,User_1886,39,75580,Mumbai,7558.0,0.76
1887,User_1887,49,32442,Bangalore,3244.2000000000003,0.32
1888,User_1888,39,81881,Chennai,8188.1,0.82
1889,User_1889,58,60493,Chennai,6049.3,0.6
1890,User_1890,28,114504,Chennai,11450.400000000001,1.15
1891,User_1891,57,121411,Mumbai,12141.1,1.21
1892,User_1892,28,105541,Chennai,10554.1,1.06
1893,User_1893,21,26889,Mumbai,2688.9,0.27
1894,User_1894,60,62204,Bangalore,6220.400000000001,0.62
1895,User_1895,51,42298,HYD,4229.8,0.42
1896,User_1896,43,109362,Bangalore,10936.2,1.09
1897,User_1897,19,95645,Mumbai,9564.5,0.96
1898,User_1898,31,60309,Bangalore,6030.900000000001,0.6
1899,User_1899,58,85342,HYD,8534.2,0.85
1900,User_1900,58,90226,Bangalore,9022.6,0.9
1901,User_1901,56,78042,Mumbai,7804.200000000001,0.78
1902,User_1902,38,34723,Mumbai,3472.3,0.35
1903,User_1903,35,109277,HYD,10927.7,1.09
1904,User_1904,42,142052,Mumbai,14205.2,1.42
1905,User_1905,18,36070,Bangalore,3607.0,0.36
1906,User_1906,38,66556,Mumbai,6655.6,0.67
1907,User_1907,38,29281,HYD,2928.1000000000004,0.29
1908,User_1908,43,93067,Chennai,9306.7,0.93
1909,User_1909,48,128829,Bangalore,12882.900000000001,1.29
1910,User_1910,20,142809,Chennai,14280.900000000001,1.43
1911,User_1911,45,104344,Mumbai,10434.400000000001,1.04
1912,User_1912,19,109280,Mumbai,10928.0,1.09
1913,User_1913,50,147034,Bangalore,14703.400000000001,1.47
1914,User_1914,54,61146,HYD,6114.6,0.61
1915,User_1915,20,69986,Bangalore,6998.6,0.7
1916,User_1916,41,142091,HYD,14209.1,1.42
1917,User_1917,45,59025,Bangalore,5902.5,0.59
1918,User_1918,44,61143,Chennai,6114.3,0.61
1919,User_1919,55,32568,Mumbai,3256.8,0.33
1920,User_1920,35,26286,Bangalore,2628.6000000000004,0.26
1921,User_1921,23,64318,Bangalore,6431.8,0.64
1922,User_1922,40,35813,Mumbai,3581.3,0.36
1923,User_1923,28,111721,Bangalore,11172.1,1.12
1924,User_1924,25,146133,Bangalore,14613.300000000001,1.46
1925,User_1925,45,83173,Chennai,8317.300000000001,0.83
1926,User_1926,35,62324,Mumbai,6232.400000000001,0.62
1927,User_1927,41,74854,Mumbai,7485.400000000001,0.75
1928,User_1928,20,63292,Mumbai,6329.200000000001,0.63
1929,User_1929,55,32938,HYD,3293.8,0.33
1930,User_1930,26,149631,HYD,14963.1,1.5
1931,User_1931,21,58837,Bangalore,5883.700000000001,0.59
1932,User_1932,52,136525,Mumbai,13652.5,1.37
1933,User_1933,34,69445,Bangalore,6944.5,0.69
1934,User_1934,54,48219,HYD,4821.900000000001,0.48
1935,User_1935,26,116474,HYD,11647.400000000001,1.16
1936,User_1936,57,100003,Chennai,10000.300000000001,1.0
1937,User_1937,20,138368,Mumbai,13836.800000000001,1.38
1938,User_1938,44,20216,Mumbai,2021.6000000000001,0.2
1939,User_1939,48,84270,Bangalore,8427.0,0.84
1940,User_1940,28,65676,Chennai,6567.6,0.66
1941,User_1941,38,79648,Chennai,7964.8,0.8
1942,User_1942,33,28646,HYD,2864.6000000000004,0.29
1943,User_1943,45,95007,HYD,9500.7,0.95
1944,User_1944,41,112622,HYD,11262.2,1.13
1945,User_1945,60,88559,Chennai,8855.9,0.89
1946,User_1946,60,41898,Bangalore,4189.8,0.42
1947,User_1947,26,94929,Mumbai,9492.9,0.95
1948,User_1948,35,110281,HYD,11028.1,1.1
1949,User_1949,56,138058,HYD,13805.800000000001,1.38
1950,User_1950,20,37489,HYD,3748.9,0.37
1951,User_1951,33,90001,Bangalore,9000.1,0.9
1952,User_1952,60,138957,Bangalore,13895.7,1.39
1953,User_1953,18,37700,Chennai,3770.0,0.38
1954,User_1954,35,28210,Chennai,2821.0,0.28
1955,User_1955,38,86386,Bangalore,8638.6,0.86
1956,User_1956,23,56151,HYD,5615.1,0.56
1957,User_1957,22,44205,HYD,4420.5,0.44
1958,User_1958,45,94389,Chennai,9438.9,0.94
1959,User_1959,18,29825,HYD,2982.5,0.3
1960,User_1960,33,22929,Mumbai,2292.9,0.23
1961,User_1961,26,135368,Chennai,13536.800000000001,1.35
1962,User_1962,34,93255,HYD,9325.5,0.93
1963,User_1963,35,122968,Chennai,12296.800000000001,1.23
1964,User_1964,53,79885,Chennai,7988.5,0.8
1965,User_1965,51,125607,Mumbai,12560.7,1.26
1966,User_1966,35,107695,Chennai,10769.5,1.08
1967,User_1967,35,35121,Bangalore,3512.1000000000004,0.35
1968,User_1968,49,115165,HYD,11516.5,1.15
1969,User_1969,41,128295,HYD,12829.5,1.28
1970,User_1970,50,103181,Mumbai,10318.1,1.03
1971,User_1971,56,123386,Chennai,12338.6,1.23
1972,User_1972,44,142664,Chennai,14266.400000000001,1.43
1973,User_1973,60,119864,HYD,11986.400000000001,1.2
1974,User_1974,23,99652,Mumbai,9965.2,1.0
1975,User_1975,34,54241,Mumbai,5424.1,0.54
1976,User_1976,45,81508,Mumbai,8150.8,0.82
1977,User_1977,55,125104,HYD,12510.400000000001,1.25
1978,User_1978,47,50665,Chennai,5066.5,0.51
1979,User_1979,31,135950,HYD,13595.0,1.36
1980,User_1980,60,124760,HYD,12476.0,1.25
1981,User_1981,49,121079,Chennai,12107.900000000001,1.21
1982,User_1982,27,114790,Chennai,11479.0,1.15
1983,User_1983,21,35263,Chennai,3526.3,0.35
1984,User_1984,56,28690,Chennai,2869.0,0.29
1985,User_1985,43,39796,Chennai,3979.6000000000004,0.4
1986,User_1986,30,37726,HYD,3772.6000000000004,0.38
1987,User_1987,49,122481,HYD,12248.1,1.22
1988,User_1988,34,119902,Bangalore,11990.2,1.2
1989,User_1989,43,44757,Mumbai,4475.7,0.45
1990,User_1990,31,114141,Bangalore,11414.1,1.14
1991,User_1991,38,92628,Bangalore,9262.800000000001,0.93
1992,User_1992,24,97884,Mumbai,9788.4,0.98
1993,User_1993,53,142108,HYD,14210.800000000001,1.42
1994,User_1994,54,61438,Chennai,6143.8,0.61
1995,User_1995,50,140353,Mumbai,14035.300000000001,1.4
1996,User_1996,42,130160,Mumbai,13016.0,1.3
1997,User_1997,55,74237,HYD,7423.700000000001,0.74
1998,User_1998,26,60726,Bangalore,6072.6,0.61
1999,User_1999,48,105187,Bangalore,10518.7,1.05
2000,User_2000,26,138292,HYD,13829.2,1.38
2001,User_2001,27,127608,Mumbai,12760.800000000001,1.28
2002,User_2002,54,140873,Mumbai,14087.300000000001,1.41
2003,User_2003,36,143792,Chennai,14379.2,1.44
2004,User_2004,45,103662,Chennai,10366.2,1.04
2005,User_2005,25,95740,HYD,9574.0,0.96
2006,User_2006,58,134675,HYD,13467.5,1.35
2007,User_2007,36,22211,Mumbai,2221.1,0.22
2008,User_2008,49,45727,HYD,4572.7,0.46
2009,User_2009,43,63089,Mumbai,6308.900000000001,0.63
2010,User_2010,20,148803,HYD,14880.300000000001,1.49
2011,User_2011,21,84115,Bangalore,8411.5,0.84
2012,User_2012,58,64165,Bangalore,6416.5,0.64
2013,User_2013,57,50399,Mumbai,5039.900000000001,0.5
2014,User_2014,37,55256,Bangalore,5525.6,0.55
2015,User_2015,46,54360,Mumbai,5436.0,0.54
2016,User_2016,36,128147,HYD,12814.7,1.28
2017,User_2017,23,62462,Chennai,6246.200000000001,0.62
2018,User_2018,24,131647,Chennai,13164.7,1.32
2019,User_2019,52,39872,Mumbai,3987.2000000000003,0.4
2020,User_2020,39,132283,HYD,13228.300000000001,1.32
2021,User_2021,30,46031,HYD,4603.1,0.46
2022,User_2022,24,29378,Mumbai,2937.8,0.29
2023,User_2023,36,102228,Bangalore,10222.800000000001,1.02
2024,User_2024,24,103769,Bangalore,10376.900000000001,1.04
2025,User_2025,23,44919,HYD,4491.900000000001,0.45
2026,User_2026,48,88825,Bangalore,8882.5,0.89
2027,User_2027,30,30403,Bangalore,3040.3,0.3
2028,User_2028,25,98608,Chennai,9860.800000000001,0.99
2029,User_2029,49,148501,Mumbai,14850.1,1.49
2030,User_2030,44,39216,Mumbai,3921.6000000000004,0.39
2031,User_2031,26,20531,Chennai,2053.1,0.21
2032,User_2032,35,111817,HYD,11181.7,1.12
2033,User_2033,23,102256,Chennai,10225.6,1.02
2034,User_2034,46,63973,Chennai,6397.3,0.64
2035,User_2035,48,133985,HYD,13398.5,1.34
2036,User_2036,60,123038,Bangalore,12303.800000000001,1.23
2037,User_2037,31,65371,Bangalore,6537.1,0.65
2038,User_2038,38,88323,HYD,8832.300000000001,0.88
2039,User_2039,27,148053,HYD,14805.300000000001,1.48
2040,User_2040,35,89452,HYD,8945.2,0.89
2041,User_2041,52,45110,HYD,4511.0,0.45
2042,User_2042,55,62695,Bangalore,6269.5,0.63
2043,User_2043,24,72931,Chennai,7293.1,0.73
2044,User_2044,49,145464,HYD,14546.400000000001,1.45
2045,User_2045,20,113546,Chennai,11354.6,1.14
2046,User_2046,29,49333,HYD,4933.3,0.49
2047,User_2047,41,40720,Mumbai,4072.0,0.41
2048,User_2048,49,56626,Mumbai,5662.6,0.57
2049,User_2049,25,136216,Bangalore,13621.6,1.36
2050,User_2050,32,96969,HYD,9696.9,0.97
2051,User_2051,45,118090,HYD,11809.0,1.18
2052,User_2052,43,81642,Mumbai,8164.200000000001,0.82
2053,User_2053,53,99932,Bangalore,9993.2,1.0
2054,User_2054,21,52730,Chennai,5273.0,0.53
2055,User_2055,31,95373,HYD,9537.300000000001,0.95
2056,User_2056,41,45920,Chennai,4592.0,0.46
2057,User_2057,57,92719,HYD,9271.9,0.93
2058,User_2058,51,88413,Bangalore,8841.300000000001,0.88
2059,User_2059,49,135401,Mumbai,13540.1,1.35
2060,User_2060,53,139950,HYD,13995.0,1.4
2061,User_2061,35,33259,Chennai,3325.9,0.33
2062,User_2062,39,105148,Chennai,10514.800000000001,1.05
2063,User_2063,57,100396,Mumbai,10039.6,1.0
2064,User_2064,59,135697,HYD,13569.7,1.36
2065,User_2065,43,61425,Mumbai,6142.5,0.61
2066,User_2066,49,50004,Bangalore,5000.400000000001,0.5
2067,User_2067,46,128989,Chennai,12898.900000000001,1.29
2068,User_2068,18,78263,Chennai,7826.3,0.78
2069,User_2069,21,109711,Mumbai,10971.1,1.1
2070,User_2070,44,67183,HYD,6718.3,0.67
2071,User_2071,60,21334,HYD,2133.4,0.21
2072,User_2072,54,122760,Bangalore,12276.0,1.23
2073,User_2073,32,47422,Chennai,4742.2,0.47
2074,User_2074,48,145764,Bangalore,14576.400000000001,1.46
2075,User_2075,37,143721,Chennai,14372.1,1.44
2076,User_2076,45,96196,Chennai,9619.6,0.96
2077,User_2077,40,132884,Mumbai,13288.400000000001,1.33
2078,User_2078,20,50137,Mumbai,5013.700000000001,0.5
2079,User_2079,27,94611,Chennai,9461.1,0.95
2080,User_2080,31,34875,Mumbai,3487.5,0.35
2081,User_2081,57,21386,Mumbai,2138.6,0.21
2082,User_2082,45,93499,HYD,9349.9,0.93
2083,User_2083,46,37008,Mumbai,3700.8,0.37
2084,User_2084,22,36713,Chennai,3671.3,0.37
2085,User_2085,46,53367,Mumbai,5336.700000000001,0.53
2086,User_2086,45,64123,Chennai,6412.3,0.64
2087,User_2087,26,132304,Chennai,13230.400000000001,1.32
2088,User_2088,39,96637,Bangalore,9663.7,0.97
2089,User_2089,25,39650,HYD,3965.0,0.4
2090,User_2090,36,45065,HYD,4506.5,0.45
2091,User_2091,42,32500,Chennai,3250.0,0.33
2092,User_2092,60,73530,Bangalore,7353.0,0.74
2093,User_2093,27,136744,Mumbai,13674.400000000001,1.37
2094,User_2094,41,129883,Chennai,12988.300000000001,1.3
2095,User_2095,51,111266,Mumbai,11126.6,1.11
2096,User_2096,48,107629,HYD,10762.900000000001,1.08
2097,User_2097,18,29184,HYD,2918.4,0.29
2098,User_2098,53,121437,Bangalore,12143.7,1.21
2099,User_2099,35,102552,Bangalore,10255.2,1.03
2100,User_2100,52,50318,HYD,5031.8,0.5
2101,User_2101,44,115434,Bangalore,11543.400000000001,1.15
2102,User_2102,44,60630,Mumbai,6063.0,0.61
2103,User_2103,43,124959,Mumbai,12495.900000000001,1.25
2104,User_2104,20,124322,HYD,12432.2,1.24
2105,User_2105,56,37058,HYD,3705.8,0.37
2106,User_2106,38,125281,Bangalore,12528.1,1.25
2107,User_2107,52,112041,Bangalore,11204.1,1.12
2108,User_2108,21,82230,Mumbai,8223.0,0.82
2109,User_2109,59,25097,HYD,2509.7000000000003,0.25
2110,User_2110,45,66704,Bangalore,6670.400000000001,0.67
2111,User_2111,60,112192,Bangalore,11219.2,1.12
2112,User_2112,51,78538,Mumbai,7853.8,0.79
2113,User_2113,21,84891,Mumbai,8489.1,0.85
2114,User_2114,46,126770,Chennai,12677.0,1.27
2115,User_2115,24,43128,Bangalore,4312.8,0.43
2116,User_2116,47,54512,Chennai,5451.200000000001,0.55
2117,User_2117,50,36667,HYD,3666.7000000000003,0.37
2118,User_2118,38,119567,Chennai,11956.7,1.2
2119,User_2119,40,129850,Chennai,12985.0,1.3
2120,User_2120,21,148149,Bangalore,14814.900000000001,1.48
2121,User_2121,44,113110,HYD,11311.0,1.13
2122,User_2122,58,122647,Mumbai,12264.7,1.23
2123,User_2123,23,89773,HYD,8977.300000000001,0.9
2124,User_2124,42,67662,Mumbai,6766.200000000001,0.68
2125,User_2125,51,50121,HYD,5012.1,0.5
2126,User_2126,18,78237,Chennai,7823.700000000001,0.78
2127,User_2127,36,114459,Mumbai,11445.900000000001,1.14
2128,User_2128,31,126176,Chennai,12617.6,1.26
2129,User_2129,35,62251,Bangalore,6225.1,0.62
2130,User_2130,50,91493,HYD,9149.300000000001,0.91
2131,User_2131,55,73212,Mumbai,7321.200000000001,0.73
2132,User_2132,34,94266,Mumbai,9426.6,0.94
2133,User_2133,43,41394,Mumbai,4139.400000000001,0.41
2134,User_2134,40,33825,Mumbai,3382.5,0.34
2135,User_2135,19,62091,Chennai,6209.1,0.62
2136,User_2136,53,131904,Bangalore,13190.400000000001,1.32
2137,User_2137,43,25517,Chennai,2551.7000000000003,0.26
2138,User_2138,44,65182,Bangalore,6518.200000000001,0.65
2139,User_2139,18,73821,HYD,7382.1,0.74
2140,User_2140,32,33424,Bangalore,3342.4,0.33
2141,User_2141,22,54524,Mumbai,5452.400000000001,0.55
2142,User_2142,22,52647,Chennai,5264.700000000001,0.53
2143,User_2143,40,77941,HYD,7794.1,0.78
2144,User_2144,53,24171,Bangalore,2417.1,0.24
2145,User_2145,41,131225,Mumbai,13122.5,1.31
2146,User_2146,27,38360,Bangalore,3836.0,0.38
2147,User_2147,49,97382,Bangalore,9738.2,0.97
2148,User_2148,22,144215,Mumbai,14421.5,1.44
2149,User_2149,49,90456,Bangalore,9045.6,0.9
2150,User_2150,30,124455,Chennai,12445.5,1.24
2151,User_2151,56,73841,HYD,7384.1,0.74
2152,User_2152,48,31028,Bangalore,3102.8,0.31
2153,User_2153,34,99551,HYD,9955.1,1.0
2154,User_2154,42,61762,Mumbai,6176.200000000001,0.62
2155,User_2155,48,57904,Mumbai,5790.400000000001,0.58
2156,User_2156,47,53575,Bangalore,5357.5,0.54
2157,User_2157,51,24236,Bangalore,2423.6,0.24
2158,User_2158,39,61345,HYD,6134.5,0.61
2159,User_2159,18,128540,Bangalore,12854.0,1.29
2160,User_2160,29,111292,Chennai,11129.2,1.11
2161,User_2161,44,77666,Chennai,7766.6,0.78
2162,User_2162,56,124625,Chennai,12462.5,1.25
2163,User_2163,55,142007,HYD,14200.7,1.42
2164,User_2164,34,68369,Chennai,6836.900000000001,0.68
2165,User_2165,29,99264,Bangalore,9926.400000000001,0.99
2166,User_2166,46,133660,Mumbai,13366.0,1.34
2167,User_2167,31,103692,Mumbai,10369.2,1.04
2168,User_2168,40,138585,HYD,13858.5,1.39
2169,User_2169,39,58619,HYD,5861.900000000001,0.59
2170,User_2170,25,140970,Bangalore,14097.0,1.41
2171,User_2171,19,57190,Chennai,5719.0,0.57
2172,User_2172,25,116049,Bangalore,11604.900000000001,1.16
2173,User_2173,34,128397,Bangalore,12839.7,1.28
2174,User_2174,23,67492,Mumbai,6749.200000000001,0.67
2175,User_2175,41,107629,Bangalore,10762.900000000001,1.08
2176,User_2176,43,106743,HYD,10674.300000000001,1.07
2177,User_2177,48,149667,HYD,14966.7,1.5
2178,User_2178,60,96108,Chennai,9610.800000000001,0.96
2179,User_2179,21,133592,Bangalore,13359.2,1.34
2180,User_2180,35,23295,Mumbai,2329.5,0.23
2181,User_2181,35,121380,Bangalore,12138.0,1.21
2182,User_2182,53,67021,HYD,6702.1,0.67
2183,User_2183,35,119289,HYD,11928.900000000001,1.19
2184,User_2184,59,81615,Chennai,8161.5,0.82
2185,User_2185,27,139239,HYD,13923.900000000001,1.39
2186,User_2186,47,114984,Mumbai,11498.400000000001,1.15
2187,User_2187,40,113289,Mumbai,11328.900000000001,1.13
2188,User_2188,30,92765,Mumbai,9276.5,0.93
2189,User_2189,31,71416,Mumbai,7141.6,0.71
2190,User_2190,59,124288,Chennai,12428.800000000001,1.24
2191,User_2191,56,24794,Chennai,2479.4,0.25
2192,User_2192,44,62209,Bangalore,6220.900000000001,0.62
2193,User_2193,46,79822,HYD,7982.200000000001,0.8
2194,User_2194,46,114924,HYD,11492.400000000001,1.15
2195,User_2195,58,71210,HYD,7121.0,0.71
2196,User_2196,27,49612,HYD,4961.200000000001,0.5
2197,User_2197,25,39607,Mumbai,3960.7000000000003,0.4
2198,User_2198,51,87159,Mumbai,8715.9,0.87
2199,User_2199,57,64916,Mumbai,6491.6,0.65
2200,User_2200,50,116122,HYD,11612.2,1.16
2201,User_2201,34,38982,Chennai,3898.2000000000003,0.39
2202,User_2202,50,31604,Bangalore,3160.4,0.32
2203,User_2203,37,31374,Bangalore,3137.4,0.31
2204,User_2204,27,105903,Mumbai,10590.300000000001,1.06
2205,User_2205,56,80807,Bangalore,8080.700000000001,0.81
2206,User_2206,45,94131,Bangalore,9413.1,0.94
2207,User_2207,51,106874,Chennai,10687.400000000001,1.07
2208,User_2208,60,57091,Mumbai,5709.1,0.57
2209,User_2209,31,54316,HYD,5431.6,0.54
2210,User_2210,27,62845,Chennai,6284.5,0.63
2211,User_2211,29,64340,Chennai,6434.0,0.64
2212,User_2212,19,82580,HYD,8258.0,0.83
2213,User_2213,50,22324,HYD,2232.4,0.22
2214,User_2214,48,78711,Chennai,7871.1,0.79
2215,User_2215,54,79299,Mumbai,7929.900000000001,0.79
2216,User_2216,33,144925,HYD,14492.5,1.45
2217,User_2217,41,140828,HYD,14082.800000000001,1.41
2218,User_2218,27,66689,Mumbai,6668.900000000001,0.67
2219,User_2219,54,132433,HYD,13243.300000000001,1.32
2220,User_2220,27,63176,HYD,6317.6,0.63
2221,User_2221,18,136666,Mumbai,13666.6,1.37
2222,User_2222,47,20423,Chennai,2042.3000000000002,0.2
2223,User_2223,51,122340,Chennai,12234.0,1.22
2224,User_2224,45,69892,HYD,6989.200000000001,0.7
2225,User_2225,52,124783,Chennai,12478.300000000001,1.25
2226,User_2226,38,28483,HYD,2848.3,0.28
2227,User_2227,33,115501,Bangalore,11550.1,1.16
2228,User_2228,22,49906,HYD,4990.6,0.5
2229,User_2229,34,98056,Bangalore,9805.6,0.98
2230,User_2230,55,36617,HYD,3661.7000000000003,0.37
2231,User_2231,47,122067,HYD,12206.7,1.22
2232,User_2232,39,118862,Mumbai,11886.2,1.19
2233,User_2233,41,145013,Mumbai,14501.300000000001,1.45
2234,User_2234,51,72257,HYD,7225.700000000001,0.72
2235,User_2235,28,42830,Chennai,4283.0,0.43
2236,User_2236,27,87674,Bangalore,8767.4,0.88
2237,User_2237,42,32286,Chennai,3228.6000000000004,0.32
2238,User_2238,54,74094,HYD,7409.400000000001,0.74
2239,User_2239,57,74041,Mumbai,7404.1,0.74
2240,User_2240,57,29841,HYD,2984.1000000000004,0.3
2241,User_2241,34,57194,Mumbai,5719.400000000001,0.57
2242,User_2242,54,132279,Mumbai,13227.900000000001,1.32
2243,User_2243,60,137867,Chennai,13786.7,1.38
2244,User_2244,34,133062,Chennai,13306.2,1.33
2245,User_2245,30,74038,Chennai,7403.8,0.74
2246,User_2246,58,149573,HYD,14957.300000000001,1.5
2247,User_2247,42,54686,Chennai,5468.6,0.55
2248,User_2248,60,126883,HYD,12688.300000000001,1.27
2249,User_2249,41,62333,Chennai,6233.3,0.62
2250,User_2250,21,92384,Mumbai,9238.4,0.92
2251,User_2251,42,32854,Mumbai,3285.4,0.33
2252,User_2252,26,31588,Mumbai,3158.8,0.32
2253,User_2253,33,86292,HYD,8629.2,0.86
2254,User_2254,20,29028,Chennai,2902.8,0.29
2255,User_2255,31,51840,Mumbai,5184.0,0.52
2256,User_2256,19,45316,HYD,4531.6,0.45
2257,User_2257,33,121986,Mumbai,12198.6,1.22
2258,User_2258,44,144750,HYD,14475.0,1.45
2259,User_2259,37,93455,Chennai,9345.5,0.93
2260,User_2260,25,77385,Chennai,7738.5,0.77
2261,User_2261,45,74905,Chennai,7490.5,0.75
2262,User_2262,51,104199,Chennai,10419.900000000001,1.04
2263,User_2263,45,56082,Mumbai,5608.200000000001,0.56
2264,User_2264,53,147342,Mumbai,14734.2,1.47
2265,User_2265,44,109179,Mumbai,10917.900000000001,1.09
2266,User_2266,28,111018,HYD,11101.800000000001,1.11
2267,User_2267,56,39279,Chennai,3927.9,0.39
2268,User_2268,24,86482,Chennai,8648.2,0.86
2269,User_2269,46,64007,Bangalore,6400.700000000001,0.64
2270,User_2270,44,30729,HYD,3072.9,0.31
2271,User_2271,47,95340,HYD,9534.0,0.95
2272,User_2272,47,112468,Mumbai,11246.800000000001,1.12
2273,User_2273,56,124937,Chennai,12493.7,1.25
2274,User_2274,37,112301,Bangalore,11230.1,1.12
2275,User_2275,33,59569,Mumbai,5956.900000000001,0.6
2276,User_2276,48,71350,Chennai,7135.0,0.71
2277,User_2277,60,98289,Chennai,9828.9,0.98
2278,User_2278,33,58289,HYD,5828.900000000001,0.58
2279,User_2279,37,91369,Bangalore,9136.9,0.91
2280,User_2280,30,47576,Mumbai,4757.6,0.48
2281,User_2281,31,107437,Bangalore,10743.7,1.07
2282,User_2282,22,108423,Chennai,10842.300000000001,1.08
2283,User_2283,47,86185,Bangalore,8618.5,0.86
2284,User_2284,50,107949,Chennai,10794.900000000001,1.08
2285,User_2285,30,94640,HYD,9464.0,0.95
2286,User_2286,37,91951,Mumbai,9195.1,0.92
2287,User_2287,26,63683,Bangalore,6368.3,0.64
2288,User_2288,32,20129,Chennai,2012.9,0.2
2289,User_2289,50,94596,Bangalore,9459.6,0.95
2290,User_2290,22,149871,Bangalore,14987.1,1.5
2291,User_2291,40,48101,Mumbai,4810.1,0.48
2292,User_2292,45,48397,Bangalore,4839.7,0.48
2293,User_2293,22,73431,Chennai,7343.1,0.73
2294,User_2294,18,116488,Bangalore,11648.800000000001,1.16
2295,User_2295,59,72330,Mumbai,7233.0,0.72
2296,User_2296,39,89509,HYD,8950.9,0.9
2297,User_2297,27,137679,Chennai,13767.900000000001,1.38
2298,User_2298,33,92652,HYD,9265.2,0.93
2299,User_2299,50,26038,HYD,2603.8,0.26
2300,User_2300,35,21728,Mumbai,2172.8,0.22
2301,User_2301,34,146068,HYD,14606.800000000001,1.46
2302,User_2302,45,44922,Mumbai,4492.2,0.45
2303,User_2303,51,56642,Bangalore,5664.200000000001,0.57
